"ID","Name","LogoUrl","Abbreviation","Province","ProvinceID","Municipality","MunicipalityID"
"619","MPUMALANGA PARTY","MPLIM472.jpg","MP","","","",""
"1035","MSUKALIGWA PEOPLE FIRST","MPF.jpg","MPF","","","",""
"1085","MTHATHA RATEPAYERS AND RESIDENTS ASSOCIATION","MRRAEC157.jpg","MRRA","","","",""
"2038","MZANSI CHRISTIAN PARTY","MCP.jpg","MCP","","","",""
"2064","MZANSI CITIZENS’ MOVEMENT","MCM.jpg","MCM","","","",""
"1586","NALA COMMUNITY FORUM","N.C.FFS185.jpg","N.C.F","","","",""
"1891","NALA PROGRESSIVE MOVEMENT","NPM.jpg","NPM","","","",""
"1616","NAMAKWA CIVIC MOVEMENT","NCMNC062.jpg","NCM","","","",""
"1500","NATIONAL ALLIANCE","NANMA.jpg","NA","","","",""
"1492","NATIONAL COLOURED CONGRESS","CCCCPT.jpg","CCC","","","",""
"1475","NATIONAL COMMUNIST CONGRESS","NCC.jpg","NCC","","","",""
"1745","NATIONAL COMMUNITY LIBERATION","NACOL.jpg","NACOL","","","",""
"284","NATIONAL DEMOCRATIC CONVENTION","NADECO.jpg","NADECO","","","",""
"3251","NATIONAL DEMOCRATIC DIALOGUE","NDD.jpg","NDD","","","",""
"2171","NATIONAL DIALOGUE FRONT","NDF.jpg","NDF","","","",""
"1621","NATIONAL ECONOMIC FIGHTERS","NEF.jpg","NEF","","","",""
"2148","NATIONAL ECONOMIC FREEDOM ALLIANCE","NEFA.jpg","NEFA","","","",""
"591","NATIONAL FREEDOM PARTY","NFP.jpg","NFP","","","",""
"924","NATIONAL INDEPENDENT PARTY","NIP.jpg","NIP","","","",""
"1030","NATIONAL PEOPLES AMBASSADORS","NPA.jpg","NPA","","","",""
"1307","NATIONAL PEOPLE'S FRONT","NAPF.jpg","NAPF","","","",""
"2049","NATIONAL RESTORATION PARTY","NRP.jpg","NRP","","","",""
"3208","NATIONAL SERVICE DELIVERY FORUM","NSDF.jpg","NSDF","","","",""
"2181","NDLAMBE CITIZENS MOVEMENT","NO_ABBR2181.jpg","NO_ABBR","","","",""
"472","NEW DEMOCRATIC PARTY/ NUWE DEMOKRATIESE PARTY","NDP.jpg","NDP","","","",""
"1866","NEW FORCE","NFDC38.jpg","NF","","","",""
"1908","NEWCASTLE AND DISTRICT RESIDENTS FORUM","NDRF.jpg","NDRF","","","",""
"2133","NEXT GENERATION GOVERNMENT","NGG.jpg","NGG","","","",""
"3206","NGCOBO YETHU CIVIC ORGANIZATION","NYCO.jpg","NYCO","","","",""
"3217","NKETOANE COMMUNITY MOVEMENT","NO_ABBR3217.jpg","NO_ABBR","","","",""
"1869","NO STRESS PARTY","NSPDC29.jpg","NSP","","","",""
"2070","NON ALIGNED CIVIC MOVEMENT","NACM.jpg","NACM","","","",""
"1744","NORTHERN CAPE COMMUNITIES MOVEMENT","NCCM.jpg","NCCM","","","",""
"2042","NYONI PROGRESS PARTY","NPP.jpg","NPP","","","",""
"1867","ON THE MOVE","OTM.jpg","OTM","","","",""
"2051","ONAFHANKLIK","NO_ABBR2051.jpg","NO_ABBR","","","",""
"1968","ONE LOVE ALLIANCE","OLA.jpg","OLA","","","",""
"1991","ONE MERAFONG ORGANISATION","OMO.jpg","OMO","","","",""
"1758","OPERATION DUDULA","O.D.jpg","O.D","","","",""
"2075","ORDINARY PEOPLE CAMPAIGN","OPC.jpg","OPC","","","",""
"1362","ORGANIC HUMANITY MOVEMENT","OHM.jpg","OHM","","","",""
"1107","ORGANISATION FOR DEMOCRACY AND FREEDOM","ODF.jpg","ODF","","","",""
"3224","OUDTSHOORN UNITED FRONT","OUF.jpg","OUF","","","",""
"1770","OUR LAST HOPE","OLH.jpg","OLH","","","",""
"1128","PALMRIDGE COMMUNITY FORUM","PALCOFEKU.jpg","PALCOF","","","",""
"8","PAN AFRICANIST CONGRESS OF AZANIA","PAC.jpg","PAC","","","",""
"1289","PARTY OF ACTION","POA.jpg","POA","","","",""
"957","PATRIOTIC ALLIANCE","PA.jpg","PA","","","",""
"1857","PATRIOTIC SOUTH AFRICANS","PATSADC12.jpg","PATSA","","","",""
"1932","PEOPLE OF JOBURG","POJ.jpg","POJ","","","",""
"2124","PEOPLE’S POWER FREEDOM PARTY","PPF.jpg","PPF","","","",""
"2129","PEOPLE'S CHOICE","NO_ABBR2129.jpg","NO_ABBR","","","",""
"2016","PEOPLE'S CONSENT PARTY","PCP.jpg","PCP","","","",""
"321","PEOPLE'S DEMOCRATIC MOVEMENT","PDM.jpg","PDM","","","",""
"1977","PEOPLE'S FIRST UNITED","PFU.jpg","PFU","","","",""
"1377","PEOPLE'S FREEDOM PARTY","PFP.jpg","PFP","","","",""
"2086","PEOPLE'S MANDATE PARTY","PMP.jpg","PMP","","","",""
"1335","PEOPLE'S MOVEMENT FOR CHANGE","PMC.jpg","PMC","","","",""
"2067","PEOPLE'S POWER","P.P.jpg","P.P","","","",""
"1976","PEOPLE'S PROGRESSIVE PARTY","PEOPLESA.jpg","PEOPLESA","","","",""
"1013","PEOPLE'S REVOLUTIONARY MOVEMENT","PRM.jpg","PRM","","","",""
"1973","PEOPLE'S VOICE PARTY","PVP.jpg","PVP","","","",""
"2150","PEP (POWER ECONOMY TO THE PEOPLE PARTY)","PEP.jpg","PEP","","","",""
"3276","PHAKAMA ADELAIDE MOVEMENT","PAMO.jpg","PAMO","","","",""
"3215","PHAKAMA EASTERN CAPE","PEC.jpg","PEC","","","",""
"609","PLAASLIKE BESORGDE INWONERS","PBIWC044.jpg","PBI","","","",""
"1524","PLETT DEMOCRATIC CONGRESS","PDCWC047.jpg","PDC","","","",""
"928","POELANO REVELATION PARTY","PRP.jpg","PRP","","","",""
"2177","PONGOLA CIVIC FORUM","PCF.jpg","PCF","","","",""
"1592","PONGOLA PEOPLE'S PARTY","PPPKZN262.jpg","PPP","","","",""
"2046","POSTOLA","NO_ABBR2046.jpg","P","","","",""
"2175","PRO SOUTH AFRICA","PRO SA.jpg","PRO SA","","","",""
"1980","PROGRESSIVE CIVIC ORGANISATION","PCO.jpg","PCO","","","",""
"2184","PROGRESSIVE COMMUNITY ALLIANCE MOVEMENT","PCAM.jpg","PCAM","","","",""
"1579","PROGRESSIVE COMMUNITY MOVEMENT","PCMDC12.jpg","PCM","","","",""
"2161","PROGRESSIVE TSHWANE ALLIANCE-PTA012","PTA012.jpg","PTA012","","","",""
"3225","PRO-POOR POLITICAL MOVEMENT","PPM.jpg","PPM","","","",""
"3219","PROUDLY METSIMAHOLO","PM.jpg","PM","","","",""
"1888","PURPLE PARTY IKAGENG","PURPLE.jpg","PURPLE","","","",""
"2164","PUSH FOR CHANGE","PFC.jpg","PFC","","","",""
"2114","QINA MHLALI QINA","QINA.jpg","QINA","","","",""
"1064","RAND WEST PEOPLES PARTY","RWPP.jpg","RWPP","","","",""
"2174","REBUILDING OUR OWN SOUTH AFRICA","ROOSA.jpg","ROOSA","","","",""
"3220","REFENGKGOTSO CIVIL PARTY","RCP.jpg","RCP","","","",""
"1963","REFORM ALLIANCE OF SOUTH AFRICA","RASA.jpg","RASA","","","",""
"2178","REGION 7 NEW GENERATION PARTY","NEGEPA7.jpg","NEGEPA7","","","",""
"1590","REPUBLICAN CONFERENCE OF TSHWANE","RCTSH.jpg","RC","","","",""
"2040","RESIDENT DEVELOPMENT","RD.jpg","RD","","","",""
"1817","RESTORATION COMMUNITY FORUM","RCFNW371.jpg","RCF","","","",""
"1936","RESTORATION SA","RESTORSA.jpg","RESTORSA","","","",""
"2101","RESTORE AZANIA MOVEMENT","RAM.jpg","RAM","","","",""
"1755","RISE MZANSI","RISE.jpg","RISE","","","",""
"1960","RISE TSANTSABANE COMMUNITIES","RTC.jpg","RTC","","","",""
"1495","RISE UP AFRICA / TSOGA AFRICA","RUA.jpg","RUA","","","",""
"1738","RUSTENBURG PEOPLE'S PARTY","RPPDC37.jpg","RPP","","","",""
"1597","SAAMSTAAN SUID-AFRIKA","ISASSA.jpg","ISASSA","","","",""
"1381","SAKHISIZWE CONVENTION","S.C..jpg","S.C.","","","",""
"1898","SAKK MILITARY VETERANS PARTY","SAKKMVP.jpg","SAKKMVP","","","",""
"1021","SALDANHA BAY RESIDENTS ALLIANCE","SRA-SIA.jpg","SRA-SIA","","","",""
"1710","SAVE DITSOBOTLA MOVEMENT","SEDIMO.jpg","SEDIMO","","","",""
"1541","SAVE SOUTH AFRICA","SAVE SA.jpg","SAVE SA","","","",""
"2200","SEBOTHA COMMUNITY PARTY","SCP.jpg","SCP","","","",""
"1948","SECURITY PERSONNEL PARTY OF SOUTH AFRICA","SPPSA.jpg","SPPSA","","","",""
"3235","SEDIBENG EMFULENI RESIDENTS ASSOCIATION","SERA.jpg","SERA","","","",""
"3223","SERITI LE KAELO INDEPENDENT PARTY","SLK26.jpg","SLK26","","","",""
"3232","SERVICE DELIVERY FRONT","SDF.jpg","SDF","","","",""
"1863","SERVICE DELIVERY PARTY","SDP.jpg","SDP","","","",""
"1974","SERVICE MOVEMENT FOR METSIMAHOLO","SMM.jpg","SMM","","","",""
"1136","SERVICE TO OUR PEOPLE'S PARTY","STOPPWC012.jpg","STOPP","","","",""
"1545","SETSOTO SERVICE DELIVERY FORUM","SSDFFS191.jpg","SSDF","","","",""
"1041","SHOSHOLOZA PROGRESSIVE PARTY","SHOSH.jpg","SHOSH","","","",""
"2158","SIBANYE (WE ARE ONE)","SWO.jpg","SWO","","","",""
"29","SINDAWONYE PROGRESSIVE PARTY","SPP.jpg","SPP","","","",""
"1080","SINGUKUKHANYA KWEZWE CHRISTIAN PARTY","SKCPMP307.jpg","SKCP","","","",""
"2032","SISONKE SOLIDARITY MOVEMENT","SSM.jpg","SSM","","","",""
"2026","SIYANCUMA INDEPENDENT FORUM","SIF.jpg","SIF","","","",""
"2027","SIYANQOBA INDEPENDENT PARTY","SIP.jpg","SIP","","","",""
"1634","SIYATHEMBA COMMUNITY MOVEMENT","SGBDC7.jpg","SGB","","","",""
"1004","SIZWE UMMAH NATION","SUN.jpg","SUN","","","",""
"3245","SOCIAL DEMOCRATIC MOVEMENT","SM.jpg","SM","","","",""
"1104","SOCIALIST AGENDA OF DISPOSSESSED AFRICANS","SADA.jpg","SADA","","","",""
"649","SOCIALIST CIVIC MOVEMENT","SCMMP306.jpg","SCM","","","",""
"1652","SOCIALIST ECONOMIC FREEDOM MOVEMENT","SEFMGT423.jpg","SEFM","","","",""
"1331","SOCIALIST REVOLUTIONARY WORKERS PARTY","SRWP.jpg","SRWP","","","",""
"1659","SOL- PLAATJIE SERVICE DELIVERY FORUM","SPSDFNC091.jpg","SPSDF","","","",""
"2090","SOLIDARITY ACTION COMMITTEE COLLECTIVE","SACC.jpg","SACC","","","",""
"1391","SOUTH AFRICA FIRST","SAF.jpg","SAF","","","",""
"2031","SOUTH AFRICA FOR SOUTH AFRICANS","SA4SA.jpg","SA4SA","","","",""
"1553","SOUTH AFRICA MY HOME RESIDENTS ASSOCIATION","SAHRA.jpg","SAHRA","","","",""
"445","SOUTH AFRICAN COMMUNIST PARTY","SACP.jpg","SACP","","","",""
"603","SOUTH AFRICAN MAINTENANCE AND ESTATE BENEFICIARIES ASSOCIATI","SAMEBA.jpg","SAMEBA","","","",""
"1773","SOUTH AFRICAN MASS MOVEMENT","SAMMO.jpg","SAMMO","","","",""
"2119","SOUTH AFRICAN PARTY","S.A.P..jpg","S.A.P.","","","",""
"2149","SOUTH AFRICAN PEOPLE’S CIVIC ORGANIZATION","SAPCO.jpg","SAPCO","","","",""
"1311","SOUTH AFRICAN PEOPLES MOVEMENT","SAPM.jpg","SAPM","","","",""
"2204","SOUTH AFRICAN PEOPLES PARTY","SAPP.jpg","SAPP","","","",""
"958","SOUTH AFRICAN POLITICAL ASSOCIATION","SAPA.jpg","SAPA","","","",""
"2136","SOUTH AFRICAN RESIDENTS ASSOCIATION","SAREA.jpg","SAREA","","","",""
"1623","SOUTH AFRICAN ROYAL KINGDOMS ORGANIZATION","SARKO.jpg","SARKO","","","",""
"1360","SPECTRUM NATIONAL PARTY","SNP.jpg","SNP","","","",""
"1020","STERKSPRUIT CIVIC ASSOCIATION","CIVICEC141.jpg","CIVIC","","","",""
"2199","STRETFORD WILDEBEESFONTEIN ELECTED CIVIC ORGANISATION","STREWECO.jpg","STREWECO","","","",""
"2055","SUCCESS AFRICAN MOVEMENT","NO_ABBR2055.jpg","NO_ABBR","","","",""
"1858","TAU DIA RORA CULTURAL AND TRADITIONAL LEKGOTLA","DITAU.jpg","DITAU","","","",""
"1547","THABAZIMBI FORUM FOR SERVICE DELIVERY","TFSDLIM361.jpg","TFSD","","","",""
"1066","THABAZIMBI RESIDENTS ASSOCIATION","TRALIM361.jpg","TRA","","","",""
"3271","THE FARMER PARTY","TFP.jpg","TFP","","","",""
"1636","THE INDEPENDENTS","NO_ABBR1636.jpg","NO_ABBR","","","",""
"2190","THE MOVEMENT FOR SOCIAL JUSTICE","MSJ.jpg","MSJ","","","",""
"1995","THE WINNERS MOVEMENT PARTY","TWMP.jpg","TWMP","","","",""
"2123","THINA BAHLALI PEOPLE'S MOVEMENT","TBPM.jpg","TBPM","","","",""
"2180","THINA BANTU MOVEMENT","TBM.jpg","TBM","","","",""
"1620","TIKWANA YOUTH POWER","TYPFS183.jpg","TYP","","","",""
"1556","TRANSFORMATIVE YES MOVEMENT","TYM.jpg","TYM","","","",""
"2010","TRUE REFORMATION PARTY","TRP.jpg","TRP","","","",""
"311","TRULY ALLIANCE","TA.jpg","TA","","","",""
"1765","TRUTH AND SOLIDARITY MOVEMENT","TRUTH.jpg","TRUTH","","","",""
"1493","TSOGANG CIVIC MOVEMENT","TSOGANGNW371.jpg","TSOGANG","","","",""
"2096","TSOGANG MADIBENG","TM.jpg","TM","","","",""
"3268","UBUNTU ABANDE POLITICAL PARTY","UAPP.jpg","UAPP","","","",""
"1748","UMKHONTO WESIZWE PARTY","MKP.jpg","MKP","","","",""
"1846","UMKHUMBI WESIZWE ORGANISATION","UWOKZN435.jpg","UWO","","","",""
"1896","UMPHAKATHI KAI ONE PARTY","NO_ABBR1896.jpg","NO_ABBR","","","",""
"3204","UMPHAKATHI WARONA","NO_ABBR3204.jpg","NO_ABBR","","","",""
"962","UNEMPLOYMENT MOVEMENT SA","UMSA.jpg","UMSA","","","",""
"3209","UNIFIED CIVIC ORGANISATION","UCO.jpg","UCO","","","",""
"1707","UNITED AFRICANS TRANSFORMATION","UAT.jpg","UAT","","","",""
"2","UNITED CHRISTIAN DEMOCRATIC PARTY","UCDP.jpg","UCDP","","","",""
"1542","UNITED CULTURAL MOVEMENT","UCM.jpg","UCM","","","",""
"1966","UNITED DEMOCRATIC FRONT PARTY","NO_ABBR1966.jpg","NO_ABBR","","","",""
"6","UNITED DEMOCRATIC MOVEMENT","UDM.jpg","UDM","","","",""
"1068","UNITED DEMOCRATS","UD.jpg","UD","","","",""
"1847","UNITED DEVELOPMENT FORUM","UD4DC20.jpg","UD4","","","",""
"1644","UNITED INDEPENDENT MOVEMENT","UIM.jpg","UIM","","","",""
"2117","UNITED PEOPLE","NO_ABBR2117.jpg","NO_ABBR","","","",""
"1920","UNITED PROGRESSIVE PEOPLE ALLIANCE","UPPA.jpg","UPPA","","","",""
"568","UNITED RESIDENTS FRONT","URF.jpg","URF","","","",""
"1850","UNITED RESIDENT'S PARTY","URP.jpg","URP","","","",""
"1486","UNITED SOUTH AFRICA","USA.jpg","USA","","","",""
"2193","UNITY MZANSE","UM.jpg","UM","","","",""
"1491","US THE PEOPLE","US.jpg","US","","","",""
"1941","UTLWANG VOICE OF THE PEOPLE","U.V.P..jpg","U.V.P.","","","",""
"1578","VAAL PARTY","VAAL.jpg","VAAL","","","",""
"1916","VHEMBE INDEPENDENT PARTY (MUSIKITEDZI)","VIP.jpg","VIP","","","",""
"2072","VOICE FOR CHANGE","VFC.jpg","VFC","","","",""
"1791","VOICE OF THE VOICELESS CIVIC ORGANIZATION","THE VOICE.jpg","THE VOICE","","","",""
"4","VRYHEIDSFRONT PLUS | FREEDOM FRONT PLUS","VF PLUS.jpg","VF PLUS","","","",""
"1880","VUKA SA","VSA.jpg","VSA","","","",""
"1057","WITZENBERG AKSIE","WAWC022.jpg","WA","","","",""
"1395","WITZENBERG ONAFHANKLIKE DEMOKRATIESE PARTY","WIDWC022.jpg","WID","","","",""
"1585","WITZENBERG PARTY","WPWC022.jpg","WP","","","",""
"1776","WOMEN AND YOUTH ORGANISATION","WAYOKZN435.jpg","WAYO","","","",""
"28","XIMOKO PARTY","XP.jpg","XP","","","",""
"1965","YA BAAGI FORUM","YBF.jpg","YBF","","","",""
"2185","YOUTH PARTY","YP.jpg","YP","","","",""
"1538","ABANTU INTEGRITY MOVEMENT","AIMNMA.jpg","AIM","Eastern Cape","1","NMA - Nelson Mandela Bay","1001"
"1511","ACTIONSA","ACTIONSA.jpg","ACTIONSA","Eastern Cape","1","NMA - Nelson Mandela Bay","1001"
"18","AFRICAN CHRISTIAN DEMOCRATIC PARTY","ACDP.jpg","ACDP","Eastern Cape","1","NMA - Nelson Mandela Bay","1001"
"1740","AFRICAN CONGRESS FOR TRANSFORMATION","ACT.jpg","ACT","Eastern Cape","1","NMA - Nelson Mandela Bay","1001"
"330","AFRICAN INDEPENDENT CONGRESS","AIC.jpg","AIC","Eastern Cape","1","NMA - Nelson Mandela Bay","1001"
"7","AFRICAN NATIONAL CONGRESS","ANC.jpg","ANC","Eastern Cape","1","NMA - Nelson Mandela Bay","1001"
"450","AFRICAN PEOPLE'S CONVENTION","APC.jpg","APC","Eastern Cape","1","NMA - Nelson Mandela Bay","1001"
"1757","AFRICAN PEOPLES PROGRESSION","APPEIR.jpg","APPEIR","Eastern Cape","1","NMA - Nelson Mandela Bay","1001"
"1318","AFRICAN TRANSFORMATION MOVEMENT","ATM.jpg","ATM","Eastern Cape","1","NMA - Nelson Mandela Bay","1001"
"1909","AFRIKA MAYIBUYE MOVEMENT","MAYIBUYE.jpg","MAYIBUYE","Eastern Cape","1","NMA - Nelson Mandela Bay","1001"
"447","AL JAMA-AH","ALJAMA.jpg","ALJAMA","Eastern Cape","1","NMA - Nelson Mandela Bay","1001"
"1749","ALL CITIZENS PARTY","ACP.jpg","ACP","Eastern Cape","1","NMA - Nelson Mandela Bay","1001"
"17","AZANIAN PEOPLE'S ORGANISATION","AZAPO.jpg","AZAPO","Eastern Cape","1","NMA - Nelson Mandela Bay","1001"
"3255","CHRIST KINGDOM PARTY","CKP.jpg","CKP","Eastern Cape","1","NMA - Nelson Mandela Bay","1001"
"499","CONGRESS OF THE PEOPLE","COPE.jpg","COPE","Eastern Cape","1","NMA - Nelson Mandela Bay","1001"
"1559","DEFENDERS OF THE PEOPLE","DOPLIM355.jpg","DOP","Eastern Cape","1","NMA - Nelson Mandela Bay","1001"
"52","DEMOCRATIC ALLIANCE","DA.jpg","DA","Eastern Cape","1","NMA - Nelson Mandela Bay","1001"
"1874","DEMOCRATIC MOVEMENT","DM.jpg","DM","Eastern Cape","1","NMA - Nelson Mandela Bay","1001"
"1260","ECONOMIC EMANCIPATION FORUM","ECOFORUM.jpg","ECOFORUM","Eastern Cape","1","NMA - Nelson Mandela Bay","1001"
"945","ECONOMIC FREEDOM FIGHTERS","EFF.jpg","EFF","Eastern Cape","1","NMA - Nelson Mandela Bay","1001"
"1906","EIGHTEEN TWELVE MOVEMENT","E.T.M.jpg","E.T.M","Eastern Cape","1","NMA - Nelson Mandela Bay","1001"
"1368","GOOD","GOOD.jpg","GOOD","Eastern Cape","1","NMA - Nelson Mandela Bay","1001"
"0","INDEPENDENTS","","IND","Eastern Cape","1","NMA - Nelson Mandela Bay","1001"
"1802","LABOUR PARTY OF SOUTH AFRICA","LABOUR.jpg","LABOUR","Eastern Cape","1","NMA - Nelson Mandela Bay","1001"
"2098","MAYIBUYE CIVIC MOVEMENT","NO_ABBR2098.jpg","NO_ABBR","Eastern Cape","1","NMA - Nelson Mandela Bay","1001"
"1500","NATIONAL ALLIANCE","NANMA.jpg","NA","Eastern Cape","1","NMA - Nelson Mandela Bay","1001"
"1362","ORGANIC HUMANITY MOVEMENT","OHM.jpg","OHM","Eastern Cape","1","NMA - Nelson Mandela Bay","1001"
"8","PAN AFRICANIST CONGRESS OF AZANIA","PAC.jpg","PAC","Eastern Cape","1","NMA - Nelson Mandela Bay","1001"
"957","PATRIOTIC ALLIANCE","PA.jpg","PA","Eastern Cape","1","NMA - Nelson Mandela Bay","1001"
"2067","PEOPLE'S POWER","P.P.jpg","P.P","Eastern Cape","1","NMA - Nelson Mandela Bay","1001"
"2184","PROGRESSIVE COMMUNITY ALLIANCE MOVEMENT","PCAM.jpg","PCAM","Eastern Cape","1","NMA - Nelson Mandela Bay","1001"
"1863","SERVICE DELIVERY PARTY","SDP.jpg","SDP","Eastern Cape","1","NMA - Nelson Mandela Bay","1001"
"2158","SIBANYE (WE ARE ONE)","SWO.jpg","SWO","Eastern Cape","1","NMA - Nelson Mandela Bay","1001"
"445","SOUTH AFRICAN COMMUNIST PARTY","SACP.jpg","SACP","Eastern Cape","1","NMA - Nelson Mandela Bay","1001"
"1748","UMKHONTO WESIZWE PARTY","MKP.jpg","MKP","Eastern Cape","1","NMA - Nelson Mandela Bay","1001"
"6","UNITED DEMOCRATIC MOVEMENT","UDM.jpg","UDM","Eastern Cape","1","NMA - Nelson Mandela Bay","1001"
"1644","UNITED INDEPENDENT MOVEMENT","UIM.jpg","UIM","Eastern Cape","1","NMA - Nelson Mandela Bay","1001"
"1920","UNITED PROGRESSIVE PEOPLE ALLIANCE","UPPA.jpg","UPPA","Eastern Cape","1","NMA - Nelson Mandela Bay","1001"
"4","VRYHEIDSFRONT PLUS | FREEDOM FRONT PLUS","VF PLUS.jpg","VF PLUS","Eastern Cape","1","NMA - Nelson Mandela Bay","1001"
"1720","AFRICAN ECONOMIC FREEDOM","AEF.jpg","AEF","KwaZulu-Natal","4","KZN435 - uMzimkhulu","1030"
"7","AFRICAN NATIONAL CONGRESS","ANC.jpg","ANC","KwaZulu-Natal","4","KZN435 - uMzimkhulu","1030"
"450","AFRICAN PEOPLE'S CONVENTION","APC.jpg","APC","KwaZulu-Natal","4","KZN435 - uMzimkhulu","1030"
"1318","AFRICAN TRANSFORMATION MOVEMENT","ATM.jpg","ATM","KwaZulu-Natal","4","KZN435 - uMzimkhulu","1030"
"1909","AFRIKA MAYIBUYE MOVEMENT","MAYIBUYE.jpg","MAYIBUYE","KwaZulu-Natal","4","KZN435 - uMzimkhulu","1030"
"52","DEMOCRATIC ALLIANCE","DA.jpg","DA","KwaZulu-Natal","4","KZN435 - uMzimkhulu","1030"
"945","ECONOMIC FREEDOM FIGHTERS","EFF.jpg","EFF","KwaZulu-Natal","4","KZN435 - uMzimkhulu","1030"
"0","INDEPENDENTS","","IND","KwaZulu-Natal","4","KZN435 - uMzimkhulu","1030"
"3","INKATHA FREEDOM PARTY","IFP.jpg","IFP","KwaZulu-Natal","4","KZN435 - uMzimkhulu","1030"
"591","NATIONAL FREEDOM PARTY","NFP.jpg","NFP","KwaZulu-Natal","4","KZN435 - uMzimkhulu","1030"
"8","PAN AFRICANIST CONGRESS OF AZANIA","PAC.jpg","PAC","KwaZulu-Natal","4","KZN435 - uMzimkhulu","1030"
"445","SOUTH AFRICAN COMMUNIST PARTY","SACP.jpg","SACP","KwaZulu-Natal","4","KZN435 - uMzimkhulu","1030"
"1748","UMKHONTO WESIZWE PARTY","MKP.jpg","MKP","KwaZulu-Natal","4","KZN435 - uMzimkhulu","1030"
"18","AFRICAN CHRISTIAN DEMOCRATIC PARTY","ACDP.jpg","ACDP","Eastern Cape","1","EC442 - Umzimvubu","1031"
"330","AFRICAN INDEPENDENT CONGRESS","AIC.jpg","AIC","Eastern Cape","1","EC442 - Umzimvubu","1031"
"7","AFRICAN NATIONAL CONGRESS","ANC.jpg","ANC","Eastern Cape","1","EC442 - Umzimvubu","1031"
"450","AFRICAN PEOPLE'S CONVENTION","APC.jpg","APC","Eastern Cape","1","EC442 - Umzimvubu","1031"
"1305","AFRICAN RENAISSANCE UNITY","ARU.jpg","ARU","Eastern Cape","1","EC442 - Umzimvubu","1031"
"1318","AFRICAN TRANSFORMATION MOVEMENT","ATM.jpg","ATM","Eastern Cape","1","EC442 - Umzimvubu","1031"
"1909","AFRIKA MAYIBUYE MOVEMENT","MAYIBUYE.jpg","MAYIBUYE","Eastern Cape","1","EC442 - Umzimvubu","1031"
"499","CONGRESS OF THE PEOPLE","COPE.jpg","COPE","Eastern Cape","1","EC442 - Umzimvubu","1031"
"52","DEMOCRATIC ALLIANCE","DA.jpg","DA","Eastern Cape","1","EC442 - Umzimvubu","1031"
"945","ECONOMIC FREEDOM FIGHTERS","EFF.jpg","EFF","Eastern Cape","1","EC442 - Umzimvubu","1031"
"1730","EKHETHU PEOPLES PARTY","EKHETHU.jpg","EKHETHU","Eastern Cape","1","EC442 - Umzimvubu","1031"
"0","INDEPENDENTS","","IND","Eastern Cape","1","EC442 - Umzimvubu","1031"
"3","INKATHA FREEDOM PARTY","IFP.jpg","IFP","Eastern Cape","1","EC442 - Umzimvubu","1031"
"3210","IZWI LABAHLALI BEWARD","ILB.jpg","ILB","Eastern Cape","1","EC442 - Umzimvubu","1031"
"957","PATRIOTIC ALLIANCE","PA.jpg","PA","Eastern Cape","1","EC442 - Umzimvubu","1031"
"1331","SOCIALIST REVOLUTIONARY WORKERS PARTY","SRWP.jpg","SRWP","Eastern Cape","1","EC442 - Umzimvubu","1031"
"445","SOUTH AFRICAN COMMUNIST PARTY","SACP.jpg","SACP","Eastern Cape","1","EC442 - Umzimvubu","1031"
"1748","UMKHONTO WESIZWE PARTY","MKP.jpg","MKP","Eastern Cape","1","EC442 - Umzimvubu","1031"
"2021","ACTION SAVE-BNM","ASBNM.jpg","ASBNM","Eastern Cape","1","EC101 - Dr. Beyers Naude","1102"
"7","AFRICAN NATIONAL CONGRESS","ANC.jpg","ANC","Eastern Cape","1","EC101 - Dr. Beyers Naude","1102"
"1318","AFRICAN TRANSFORMATION MOVEMENT","ATM.jpg","ATM","Eastern Cape","1","EC101 - Dr. Beyers Naude","1102"
"1909","AFRIKA MAYIBUYE MOVEMENT","MAYIBUYE.jpg","MAYIBUYE","Eastern Cape","1","EC101 - Dr. Beyers Naude","1102"
"52","DEMOCRATIC ALLIANCE","DA.jpg","DA","Eastern Cape","1","EC101 - Dr. Beyers Naude","1102"
"945","ECONOMIC FREEDOM FIGHTERS","EFF.jpg","EFF","Eastern Cape","1","EC101 - Dr. Beyers Naude","1102"
"0","INDEPENDENTS","","IND","Eastern Cape","1","EC101 - Dr. Beyers Naude","1102"
"957","PATRIOTIC ALLIANCE","PA.jpg","PA","Eastern Cape","1","EC101 - Dr. Beyers Naude","1102"
"445","SOUTH AFRICAN COMMUNIST PARTY","SACP.jpg","SACP","Eastern Cape","1","EC101 - Dr. Beyers Naude","1102"
"1748","UMKHONTO WESIZWE PARTY","MKP.jpg","MKP","Eastern Cape","1","EC101 - Dr. Beyers Naude","1102"
"6","UNITED DEMOCRATIC MOVEMENT","UDM.jpg","UDM","Eastern Cape","1","EC101 - Dr. Beyers Naude","1102"
"4","VRYHEIDSFRONT PLUS | FREEDOM FRONT PLUS","VF PLUS.jpg","VF PLUS","Eastern Cape","1","EC101 - Dr. Beyers Naude","1102"
"7","AFRICAN NATIONAL CONGRESS","ANC.jpg","ANC","Eastern Cape","1","EC102 - Blue Crane Route","1103"
"1318","AFRICAN TRANSFORMATION MOVEMENT","ATM.jpg","ATM","Eastern Cape","1","EC102 - Blue Crane Route","1103"
"1909","AFRIKA MAYIBUYE MOVEMENT","MAYIBUYE.jpg","MAYIBUYE","Eastern Cape","1","EC102 - Blue Crane Route","1103"
